Cluster,Cluster.1,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,bin_frac_05,n_members,rh,e_rh,t_relax,e_t_relax,tau,e_tau,bin_frac_ref,bin_frac_ref_05,n_systems,bin_frac_corr,e_bin_frac,bin_frac_05_corr,e_bin_frac_05
Berkeley_30,Berkeley_30,104.4364,3.2298,4.091,0.139,8.642,0.029,-0.199,0.04,1.596,0.027,199,-2.7263,0.64915,1.84791,0.17212,0.09864,0.02554,1.98747,0.16149,909,181,0.6633165829145728,0.63104,0.2631,,,0.59694,0.1559,0.3969849246231156,331.0,2.0120565115329176,0.1990287134367312,13.14237535143431,2.34833112630377,33.36768932924485,6.364998390839119,0.570129320259338,0.4000487412856349,199,0.5436739801761276,0.04712091974517561,0.36686480194940846,0.03540992844697272
Berkeley_37,Berkeley_37,110.0788,-1.0041,4.396,0.119,8.996,0.018,-0.222,0.034,0.288,0.024,252,-2.52661,0.8171,1.72362,0.21909,0.05071,0.03003,1.86837,0.14262,598,119,0.5119047619047619,0.68015,0.26696,1.38944,4.04979,0.27297,0.00075,0.3373015873015873,381.0,3.639059790190847,0.3231573585714842,44.095820912468206,7.331469496574775,22.46997389751754,3.8502379902633193,0.5259264549822112,0.3010527516932041,252,0.5295641603114283,0.031789128909758345,0.30556586861474777,0.03079950956767905
Berkeley_4,Berkeley_4,11.2768,64.3894,2.698,0.162,7.109,0.049,-0.134,0.044,2.331,0.051,143,-1.40593,0.28964,1.33632,0.22212,0.13698,0.04695,1.75902,0.13654,645,129,0.5314685314685315,0.62872,0.2672,,,0.50704,0.99301,0.3706293706293706,219.0,2.0388431813746464,0.2645308132598181,11.501859369865238,2.516681676566721,1.117459898102262,0.2750998015060074,0.5109153982271262,0.2741246650709398,143,0.507952854269675,0.04212906149332963,0.2726621300884558,0.04933838878584252
Berkeley_47,Berkeley_47,292.1327,17.3626,2.182,0.126,7.131,0.212,0.175,0.155,3.931,0.047,90,-0.95462,0.25407,0.90883,0.24215,0.2,0.09061,1.66442,0.13592,624,124,0.7666666666666667,0.49513,0.30803,,,,,0.3777777777777777,159.0,1.481639810526312,0.2709709111242028,5.665039917891904,1.6528763158517008,2.386695562239597,1.3573080507768285,0.5311418492785763,0.3076696386807408,90,0.530813545844927,0.07954759736732205,0.3072565871479217,0.054451458227994284
Berkeley_6,Berkeley_6,27.7981,61.0593,2.448,0.111,7.562,0.318,-0.114,0.029,2.447,0.063,208,-2.15797,0.30397,1.73977,0.21555,0.08947,0.02587,1.93669,0.09462,845,169,0.6730769230769231,0.71364,0.24831,1.05948,1.81415,0.23188,0.17448,0.5288461538461539,348.0,2.216322118163755,0.3647983280486958,16.39979878708161,4.368533280135832,2.2241367205854417,1.7329807430951665,0.5776136626860933,0.406388846284893,208,0.5529070746910436,0.04612935592466049,0.37084336963919695,0.05654661155874005
Berkeley_60,Berkeley_60,4.4425,60.9344,3.06,0.106,8.583,0.084,-0.179,0.02,2.647,0.039,144,-1.60983,0.87993,1.25753,0.19353,0.18537,0.05317,1.87976,0.28546,493,98,0.6388888888888888,0.60848,0.27008,,,0.82394,0.06818,0.3958333333333333,236.0,1.7197036944188455,0.1405323841521561,10.80184757810228,1.7046444075921634,35.44067258390988,8.846997862429943,0.5327566831548354,0.3030766508410351,144,0.5315662259730078,0.04975936414515679,0.3048052266252611,0.04795180424633046
Berkeley_61,Berkeley_61,12.0361,67.1993,2.718,0.085,7.926,0.307,-0.115,0.017,2.54,0.031,80,-1.89463,0.66187,1.46446,0.25839,0.08576,0.04876,1.64252,0.18082,364,72,0.7,0.62108,0.28431,,,,,0.4375,136.0,0.9132869530947852,0.1945343060540801,3.190360336026194,1.0670602136725582,26.4338403484136,20.67195043194792,0.5332785598109223,0.390417661923212,80,0.5316029844912824,0.0698670512026234,0.3738901837399531,0.05820260276611348
Berkeley_62,Berkeley_62,15.322,63.9134,2.629,0.078,7.274,0.038,-0.127,0.042,2.502,0.025,473,-1.83384,0.2227,1.99714,0.24356,0.05184,0.02549,2.05227,0.07184,1895,379,0.638477801268499,0.73517,0.23359,1.03952,6.6623,0.11752,0.90293,0.5200845665961945,775.0,6.761125214318697,0.657744661068568,111.80952125566373,19.77925813869557,0.1680820019348818,0.0331722670445342,0.4618386588587492,0.2864351399799946,473,0.4636122519628122,0.05419917303681434,0.287007978468268,0.06966243403284425
Berkeley_69,Berkeley_69,81.0867,32.6046,2.857,0.375,8.987,0.087,-0.212,0.11,2.102,0.116,160,-2.53264,0.84569,1.48647,0.17592,0.12441,0.02662,1.97467,0.17876,508,101,0.71875,0.6708,0.28286,0.65775,1.24373,0.10211,0.97505,0.43125,275.0,1.7928307723990815,0.1405266788366362,12.769480725303918,1.9660791316610169,76.00230488012984,19.20256790704623,0.5192107418453775,0.2791872851740165,160,0.5123537853948081,0.06924744749357192,0.2752176152592945,0.05905449714299919
Berkeley_7,Berkeley_7,28.5574,62.3663,2.433,0.057,7.576,0.04,-0.058,0.039,2.204,0.033,180,-1.99416,0.35926,1.83918,0.24182,0.05278,0.02972,1.83998,0.10441,472,94,0.6944444444444444,0.67182,0.26234,1.46035,2.20562,0.30827,0.01713,0.4888888888888889,305.0,2.3208532328436102,0.3759929247990836,21.173914251278383,5.560684782458934,1.7790938156895806,0.495125640003127,0.5302635539806814,0.2867384882691146,180,0.5187272468998845,0.06025965944914805,0.27915978699347266,0.06961496880721975
Berkeley_77,Berkeley_77,110.3601,-3.2359,3.753,0.113,8.884,0.039,-0.175,0.05,0.565,0.05,124,-2.40132,0.69992,2.52337,0.33097,0.01652,0.02732,1.62113,0.11884,306,61,0.4516129032258064,0.69181,0.25332,1.42212,2.55914,0.31373,0.01161,0.3225806451612903,180.0,2.028562689131841,0.24810725192382,14.246060723678523,2.974407505397749,53.74093384557536,12.214292204772198,0.5367036504138268,0.3701862613452428,124,0.5332678465209,0.050304275400081436,0.36232270300167346,0.042906589573406845
Berkeley_8,Berkeley_8,30.3064,75.4811,3.013,0.101,9.527,0.074,-0.175,0.083,2.209,0.1,427,-0.70717,1.43964,1.91695,0.20662,0.01339,0.04307,1.88357,0.10804,1073,214,0.8313817330210773,0.76512,0.25955,0.95756,3.0243,0.08075,0.61944,0.5925058548009368,782.0,2.801168859568043,0.1536012011806821,39.919845763071926,5.160256624307264,84.29681100791778,18.02902650608926,0.4726220566072108,0.2847820109445995,427,0.45903307743721133,0.10832776222094624,0.27132337733992673,0.0953891162055609
Berkeley_81,Berkeley_81,285.4188,-0.4524,3.096,0.188,8.898,0.058,0.139,0.035,3.15,0.067,341,-2.39233,0.90008,1.4587,0.16056,0.19389,0.02816,2.28795,0.24433,1972,394,0.7917888563049853,0.73394,0.29869,,,,,0.5190615835777126,611.0,2.788523231094955,0.2704311201275041,23.877367010618126,4.213612421422583,33.11414644873592,7.328397321475139,0.4621920320606402,0.2858976101860999,341,0.4637516269279913,0.09549123988033344,0.28672437316194654,0.07097770825700032
Berkeley_86,Berkeley_86,305.0847,38.7073,1.637,0.065,6.869,0.082,-0.051,0.063,2.689,0.033,131,-1.14791,0.15685,2.40944,0.49967,-0.00455,0.04096,1.60353,0.06157,585,117,0.7022900763358778,0.77119,0.20521,1.08802,1.56397,0.10696,0.88057,0.5343511450381679,223.0,2.124839109746224,0.3119866459170562,13.03137226472941,3.1520510404512407,0.5675574759383141,0.1741548432838364,0.5124651748076282,0.2751171732308635,131,0.508752665493832,0.06776673304530434,0.2731615418858035,0.08836283269262175
Berkeley_87,Berkeley_87,305.3654,37.452,1.665,0.051,6.915,0.05,0.051,0.07,3.971,0.068,259,-1.045,0.18377,1.65649,0.25971,0.15881,0.04677,2.06517,0.10792,1779,355,0.6988416988416989,0.60774,0.25049,,,,,0.4826254826254826,440.0,3.307207213435765,0.3678377058696571,24.867453210287813,4.834073119235298,0.3306501244795363,0.0747032280976077,0.4703940679694007,0.2967327911296694,259,0.4718839369599792,0.06987294130122315,0.29840390923688587,0.06177991912086259
Berkeley_94,Berkeley_94,335.7097,55.8499,3.742,0.284,7.11,0.103,-0.117,0.077,1.982,0.049,95,-1.10759,0.36577,1.45727,0.36526,0.12612,0.10645,1.65209,0.20729,572,114,0.6,0.69841,0.26685,,,,,0.4631578947368421,152.0,2.122840640516247,0.2861115282208346,9.807092991614812,2.2104389537148803,1.3135896159999751,0.4297854222479396,0.5313301235823094,0.3125447869037049,95,0.5308891657614244,0.05343794806716298,0.3095948855258064,0.06615670444985343
Berkeley_96,Berkeley_96,337.4765,55.3975,3.327,0.376,7.183,0.25,-0.087,0.066,1.878,0.065,89,-1.58953,0.26174,1.78953,0.25695,0.15685,0.034,1.73412,0.11794,424,84,0.6404494382022472,0.6533,0.24225,,,,,0.4382022471910112,146.0,1.0757021830744982,0.2486422084342883,3.9857109010106178,1.4372027791752104,3.8237915183734255,2.5973451909975656,0.5443249810869232,0.3879891189993241,89,0.553822392206665,0.05571422952988367,0.3849429435953954,0.05402439792546988
Berkeley_97,Berkeley_97,339.8527,59.0013,2.601,0.124,7.176,0.168,-0.095,0.026,2.614,0.042,111,-1.70858,0.24101,1.74593,0.21252,0.08837,0.0295,1.66986,0.08705,514,102,0.6486486486486487,0.63724,0.25029,,,,,0.4234234234234234,183.0,1.5677424517228045,0.4239933594498588,7.563218473641845,3.15863004920046,1.9828659461958464,1.1287645023894315,0.5316063754820824,0.3152571043444647,111,0.5310274026646677,0.05659070037835136,0.31088431349770906,0.05623806610709404
Bica_2,Bica_2,308.3173,41.3065,1.588,0.039,6.673,0.045,0.059,0.094,4.486,0.19,220,-0.87171,0.16411,1.76884,0.30475,0.2,0.04978,2.05981,0.11845,2150,430,0.8545454545454545,0.66694,0.22994,,,,,0.6136363636363636,408.0,1.558785969834501,0.1525567491659645,6.887857925612658,1.223467510099766,0.6837790957412361,0.1406119683478294,0.4641313755086245,0.2871638576200724,220,0.46469917555241835,0.11099575652165797,0.28735065505260216,0.10021681721481264
Biurakan_2,Biurakan_2,302.3034,35.5033,1.727,0.047,6.907,0.029,0.027,0.061,1.42,0.033,166,-1.5788,0.22044,1.73501,0.29202,-0.00704,0.03576,1.74837,0.08328,627,125,0.7409638554216867,0.66825,0.23242,1.23663,3.46039,0.15697,0.24838,0.5481927710843374,289.0,3.4968046393379724,0.4725936727136759,32.5589793448849,7.355290559284072,0.2479300784272456,0.0584046224909489,0.5230893548047564,0.2941156338887282,166,0.5228864538137402,0.07129813920878565,0.2976260237863735,0.08019416709301669
Blanco_1,Blanco_1,31.7171,-30.0469,0.234,0.0,8.0,0.0,-0.024,0.0,0.01,0.0,569,-2.08456,0.80859,0.01,0.35726,-0.2,0.12344,1.43325,0.13094,338,67,0.2302284710017574,0.66127,0.23038,1.00784,16.46284,0.13353,0.35616,0.1634446397188049,700.0,3.475441647497074,0.3714517260992069,89.71864012153365,16.910308236233305,1.1145955830866263,0.2100807016602923,0.3640111278706424,0.253834117007784,569,0.35663360045157133,0.04054447914165674,0.2421081828696193,0.027724121808801305
Bochum_3,Bochum_3,105.8574,-5.0235,2.165,0.038,8.402,0.266,-0.099,0.033,0.735,0.078,99,-1.7499,0.50273,1.58597,0.26301,-0.00076,0.04153,1.53268,0.11564,300,60,0.5656565656565656,0.57139,0.2437,1.24821,1.9141,0.34237,0.00541,0.3434343434343434,155.0,1.5077141937031968,0.2767658611117525,8.226340674354107,2.409875698235762,30.67561717140656,20.82688291507259,0.5353069274483501,0.3666012377030145,99,0.5325602599544015,0.050488829034581184,0.36027984068865804,0.047724715150576705
Bochum_4,Bochum_4,112.8831,-17.2122,1.263,0.021,8.244,0.224,-0.08,0.049,0.751,0.064,59,-2.14587,0.55939,1.73572,0.32322,-0.03904,0.04679,1.25809,0.0927,93,18,0.4915254237288136,0.45693,0.16492,1.37208,2.35874,0.3053,0.10004,0.1525423728813559,88.0,2.9278506370724857,0.3615919248698009,26.30829335239996,5.498575368951165,6.666644918195591,3.7101019812077305,0.619724766447778,0.4248633638908747,59,0.6193125238807144,0.07329119631707594,0.4191171689094078,0.08629658086519208
COIN-Gaia_1,COIN-Gaia_1,11.9748,66.7863,0.631,0.004,8.296,0.131,0.004,0.097,1.671,0.122,125,-1.60944,0.29456,1.79451,0.28428,-0.12276,0.03333,1.45445,0.05202,266,53,0.568,0.66095,0.24108,1.12402,4.26959,0.18,0.26375,0.416,196.0,3.1081257092458303,0.3062599060248075,30.938601693854512,5.514595324739611,6.389977348279943,2.2388324208541253,0.5180368745509657,0.3443854086992936,125,0.5095946576346493,0.0470909085068445,0.33771485067746737,0.04873649375981001
COIN-Gaia_10,COIN-Gaia_10,68.3291,40.6105,0.994,0.017,8.168,0.231,-0.082,0.073,1.514,0.172,69,-2.34689,0.28766,2.4028,0.32881,-0.08696,0.02026,1.22143,0.04601,200,40,0.6666666666666666,0.63284,0.17562,1.35231,5.16633,0.25045,0.2161,0.5507246376811594,115.0,2.8569005061607315,0.6253689300262757,21.01776447837968,7.214068666171187,7.005086121063153,4.434424434166214,0.4285045100098603,0.2168489162591953,69,0.44246841846449986,0.08397518703811999,0.22730171985401787,0.11175299709830083
COIN-Gaia_11,COIN-Gaia_11,68.0583,39.5164,0.638,0.005,8.753,0.078,-0.001,0.053,1.876,0.053,131,-1.39526,0.44036,1.72419,0.26095,0.01986,0.03695,1.71912,0.09792,332,66,0.6870229007633588,0.67714,0.21103,1.40244,4.16753,0.22839,0.07321,0.5419847328244275,221.0,2.901922717564775,0.3979200861346216,27.41563090080357,6.262893032935013,20.65388504415765,6.001817382721618,0.5225643948020658,0.3285189994434067,131,0.5439413199249493,0.05633393474549683,0.35754662216220257,0.06830147498210286
COIN-Gaia_12,COIN-Gaia_12,79.1834,41.7377,0.923,0.007,8.767,0.041,-0.081,0.039,0.516,0.069,132,-1.72536,0.58846,1.64735,0.31092,-0.11233,0.04922,1.36055,0.09508,229,45,0.4166666666666667,0.49465,0.25284,1.30761,6.92534,0.32776,0.00189,0.2045454545454545,187.0,4.871919201470832,0.5318596911192969,63.11276484290964,12.052493657599037,9.265797269380409,1.973878366006064,0.467456059488836,0.2919458617191295,132,0.472940002768652,0.04554071966086916,0.28909341389614374,0.042626298945112225
COIN-Gaia_13,COIN-Gaia_13,83.1834,42.0756,0.5,0.001,8.215,0.134,-0.092,0.041,0.393,0.065,285,-1.66123,0.4537,1.27654,0.30255,-0.2,0.04985,1.57566,0.06599,378,75,0.6035087719298246,0.60854,0.2224,1.00969,8.94885,0.1033,0.66203,0.4175438596491228,457.0,8.673642172868067,0.5821295794660923,236.2514755902129,33.391607799839385,0.6944251963298648,0.235672880728403,0.3199363487696635,0.2305624470208645,285,0.3434340197213977,0.08048584896356949,0.24764076890488346,0.057835365272194024
COIN-Gaia_15,COIN-Gaia_15,76.1054,35.8234,1.139,0.017,7.986,0.09,-0.012,0.04,1.628,0.055,212,-2.3462,0.51215,1.64557,0.24101,-0.07486,0.0339,1.5698,0.0857,402,80,0.5990566037735849,0.56905,0.26655,1.16935,4.17244,0.227,0.00788,0.3443396226415094,339.0,2.6202825779682213,0.2611903063201402,29.933587914665875,5.376148030622077,3.234753745597078,0.8870685808885346,0.4680486791532449,0.3138552553346356,212,0.46996399535930705,0.05007952720474318,0.3113424637334208,0.03360620599556282
COIN-Gaia_17,COIN-Gaia_17,81.2386,37.5253,1.057,0.012,8.125,0.194,-0.142,0.04,1.438,0.06,135,-1.72033,0.36394,1.644,0.26219,-0.07225,0.03611,1.48739,0.06797,264,52,0.5777777777777777,0.56747,0.23176,1.50557,3.6368,0.31308,0.00201,0.3703703703703703,213.0,2.4053422525016828,0.3313632428383941,22.54637625564528,5.161111469106319,5.914571002643629,2.968751978189175,0.5164578239931016,0.3475853822868423,135,0.5169021600629958,0.04574882719543375,0.3499583368264906,0.04172642331036864
COIN-Gaia_18,COIN-Gaia_18,78.4167,35.5141,0.987,0.011,8.275,0.101,-0.093,0.045,1.147,0.08,117,-1.75843,0.39664,2.18469,0.40996,-0.1557,0.03736,1.30373,0.07378,251,50,0.4615384615384615,0.60686,0.23614,1.22702,6.39801,0.32904,0.00398,0.3162393162393162,171.0,4.397901060969792,0.5171731295593076,48.28009238550171,9.780148575075776,3.9015026616963415,1.203281165800408,0.4910828560351417,0.2962669897741765,117,0.4816026342079037,0.0462856041733759,0.29162949356340934,0.043201844794074656
COIN-Gaia_19,COIN-Gaia_19,82.1534,34.3159,1.195,0.016,8.506,0.229,-0.037,0.05,0.956,0.073,121,-2.18168,0.50885,1.39699,0.21304,0.01037,0.03321,1.60428,0.09637,261,52,0.4958677685950413,0.4575,0.25423,1.32095,5.57777,0.16252,0.35627,0.2396694214876033,181.0,3.445263635603637,0.4607479767308357,34.28705001008393,7.679389978093376,9.35125455109872,5.357223956779651,0.513581601793449,0.3333688247915278,121,0.5066142171302864,0.045452993124730806,0.332170881780907,0.04672343543901778
COIN-Gaia_20,COIN-Gaia_20,78.6865,31.6605,1.024,0.007,8.254,0.091,-0.128,0.051,1.081,0.081,99,-1.46291,0.34948,1.53854,0.35123,-0.0671,0.04965,1.44569,0.07473,220,44,0.494949494949495,0.62326,0.2802,1.42196,5.05105,0.31818,0.01106,0.3434343434343434,148.0,3.5533653996722814,1.049814030011118,33.562757015198144,15.247752505459571,5.347396300070998,2.6752949718604224,0.5138217217759672,0.2655204474404826,99,0.48711645687103916,0.050249327087180905,0.2622617571105657,0.052858869916865475
COIN-Gaia_21,COIN-Gaia_21,84.7696,28.392,1.34,0.035,7.238,0.048,-0.029,0.053,1.502,0.038,67,-1.91279,0.37536,1.19995,0.2308,0.06496,0.047,1.58693,0.14224,199,39,0.6268656716417911,0.48856,0.25133,1.38854,3.11702,0.29574,0.13624,0.2985074626865671,109.0,1.6667126386466855,0.5229555996871224,9.025540457974197,4.338935838195793,1.9165792533640296,0.9454123473402112,0.4393440122543742,0.2230320179429473,67,0.4615207740314313,0.07521274614208144,0.2419076090802452,0.05716640373339447
COIN-Gaia_22,COIN-Gaia_22,91.0417,31.6005,1.767,0.042,8.322,0.104,-0.067,0.065,1.284,0.052,139,-2.44703,0.66421,1.7033,0.28097,0.00299,0.0379,1.62562,0.13368,297,59,0.4532374100719424,0.57812,0.25362,1.51904,4.45722,0.24519,0.02816,0.3093525179856115,202.0,2.4077372796522862,0.3667753689812542,20.433013977285043,5.0909415259868185,10.272297008933034,3.5498540891608474,0.5338082242604392,0.3657805184366978,139,0.5259417448577732,0.04689701716757427,0.35213456902287366,0.04045813012594706
COIN-Gaia_23,COIN-Gaia_23,87.4963,27.0675,0.91,0.003,8.329,0.239,-0.068,0.031,0.737,0.057,110,-1.59706,0.57781,1.2278,0.39027,-0.06594,0.07055,1.50856,0.13527,245,49,0.5727272727272728,0.63098,0.25113,0.9917,5.53764,0.14021,0.57856,0.4181818181818181,173.0,4.122150116434666,0.8187220657605383,44.73999271405804,14.05989992185579,4.767646983716074,3.0213786907905704,0.4965325113796423,0.292077524830085,110,0.4880356362264193,0.052918946925004,0.28432679841630576,0.05947868592730819
COIN-Gaia_24,COIN-Gaia_24,90.6866,23.2227,0.953,0.012,8.252,0.154,-0.082,0.029,1.107,0.044,100,-2.01152,0.37897,1.42793,0.17045,-0.00206,0.02809,1.51799,0.07347,185,37,0.58,0.48932,0.24922,1.0088,3.81932,0.18788,0.29243,0.28,158.0,3.234389709205828,0.2696950378132295,33.396754624846245,5.348055532532465,5.349284967716465,2.081302700027617,0.4804183492472664,0.2913132727719356,100,0.5001010375993696,0.05321223919362912,0.2954509386391817,0.0448998886412873
COIN-Gaia_25,COIN-Gaia_25,91.6047,20.2248,0.787,0.005,8.791,0.049,-0.046,0.047,0.66,0.083,175,-1.62819,0.41977,2.02847,0.29714,-0.09434,0.03385,1.55197,0.06898,311,62,0.4514285714285714,0.63593,0.23492,1.28251,5.26058,0.22775,0.0223,0.3314285714285714,254.0,4.864050912852447,0.3137888138228042,68.5198376971043,9.519028403703809,9.019525161025513,1.6142089698759243,0.5582820093362287,0.3419177163717131,175,0.563207701578659,0.04883318338401573,0.3464793199718409,0.03569808951940253
COIN-Gaia_26,COIN-Gaia_26,83.7951,15.7051,1.309,0.014,8.148,0.089,-0.025,0.041,1.746,0.026,134,-2.03868,0.40051,1.76793,0.29748,-0.00343,0.03354,1.58118,0.09587,352,70,0.4029850746268656,0.5534,0.24522,1.41305,4.07562,0.14927,0.41237,0.2462686567164179,188.0,2.1628527534795814,0.4135958042780084,15.119369943649776,4.590021172662596,9.29964363178018,3.4062663583592827,0.5387841349502543,0.378585526537862,134,0.548529814224318,0.05905904422277929,0.37876955212079694,0.05198378601102033
COIN-Gaia_27,COIN-Gaia_27,85.8209,13.7803,1.057,0.019,8.618,0.219,-0.154,0.072,1.758,0.128,125,-2.54156,0.60082,1.66967,0.25172,0.01452,0.03197,1.71153,0.11955,265,53,0.624,0.65473,0.21644,1.51957,6.40259,0.27829,0.01313,0.464,203.0,3.634312629144173,0.6269268092678489,40.268377076183405,11.170628219790771,10.30471235156349,5.930696167421788,0.5132124052203483,0.3392495409540771,125,0.5067977566777994,0.05433405650234481,0.3349623309442844,0.057873669315155765
COIN-Gaia_28,COIN-Gaia_28,96.3387,11.1451,1.49,0.03,7.953,0.126,-0.105,0.019,1.071,0.053,232,-2.15415,0.28661,2.15237,0.25374,-0.08185,0.02182,1.56356,0.05402,388,77,0.3836206896551724,0.62233,0.25717,1.18463,5.58259,0.24418,0.00193,0.25,321.0,3.766446568787579,0.4678494394501472,50.27937774709561,10.613841362970325,1.784884449077314,0.6404104923298278,0.4759791633066631,0.2913376526991532,232,0.47775388272666824,0.04133084055560004,0.3121455035912061,0.03335416879418896
COIN-Gaia_3,COIN-Gaia_3,18.7223,60.4804,1.151,0.03,8.022,0.205,0.251,0.124,1.97,0.126,120,-2.20322,0.40824,2.15412,0.38049,-0.00599,0.03053,1.62794,0.08735,350,70,0.6416666666666667,0.73969,0.22771,1.47277,2.35497,0.22857,0.08069,0.5083333333333333,197.0,1.688087058808669,0.2385309691796482,10.838161561666476,2.5400269294351503,9.706091460602604,5.115180905857277,0.5392756169888817,0.3699587017541715,120,0.5497233820482945,0.05118055367103872,0.3756855205380473,0.05771313317383436
COIN-Gaia_30,COIN-Gaia_30,21.0314,70.5697,0.712,0.004,8.254,0.095,-0.072,0.076,1.683,0.168,113,-1.95107,0.23634,2.03359,0.2098,-0.09577,0.01978,1.44474,0.03929,211,42,0.7256637168141593,0.65177,0.20891,1.39134,2.93855,0.11335,0.83723,0.5486725663716814,195.0,2.0351851503479312,0.2182269694716874,18.333544255796312,3.467664977992099,9.789343521316692,2.8308773324085936,0.4562793390847763,0.287075693525948,113,0.4675220252552065,0.08688839672754305,0.2859193714441156,0.08801623272641228
