Cluster,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,n_members,rh,e_rh,t_relax,e_t_relax,bin_frac_05,bin_frac_corr,er_bin_frac,bin_frac_05_corr,er_bin_frac_05,tau,e_tau
Berkeley_60,4.4425,60.9344,3.06,0.106,8.583,0.084,-0.179,0.02,2.647,0.039,144,-1.60983,0.87993,1.25753,0.19353,0.18537,0.05317,1.87976,0.28546,493,98,0.5315315315315315,0.60848,0.27008,,,0.82394,0.06818,236.0,1.7197036944189101,0.13282683377817742,10.801847578102889,1.6488865045347076,0.46846846846846846,0.6210505135211747,0.04736343693009741,0.5765911514009536,0.04736343693009741,35.44067258390788,8.732496623762078
Berkeley_61,12.0361,67.1993,2.718,0.085,7.926,0.307,-0.115,0.017,2.54,0.031,80,-1.89463,0.66187,1.46446,0.25839,0.08576,0.04876,1.64252,0.18082,364,72,0.5789473684210527,0.62108,0.28431,,,,,136.0,0.9132869530947851,0.1906941955364696,3.190360336026194,1.0478551108561747,0.5789473684210527,0.4139701123647697,0.19789092695886631,0.36812471324019197,0.17177786055563588,26.433840348413597,20.60439668926524
Berkeley_62,15.322,63.9134,2.629,0.078,7.274,0.038,-0.127,0.042,2.502,0.025,473,-1.83384,0.2227,1.99714,0.24356,0.05184,0.02549,2.05227,0.07184,1895,379,0.5899280575539568,0.73517,0.23359,1.03952,6.6623,0.11752,0.90293,775.0,6.761125214318697,0.6618989472195719,111.80952125566373,19.864348827740717,0.580335731414868,0.32276594470126113,0.06344664360490447,0.2901774340821862,0.04388408806628085,0.16808200193488188,0.033286972660654196
Berkeley_69,81.0867,32.6046,2.857,0.375,8.987,0.087,-0.212,0.11,2.102,0.116,160,-2.53264,0.84569,1.48647,0.17592,0.12441,0.02662,1.97467,0.17876,508,101,0.6052631578947368,0.6708,0.28286,0.65775,1.24373,0.10211,0.97505,275.0,1.7928307723990817,0.15013039251234772,12.769480725303918,2.0455036759428835,0.5877192982456141,0.6814631940869622,0.045779761443319696,0.6173832619889139,0.046102985852547004,76.00230488012984,19.494245016522257
Berkeley_7,28.5574,62.3663,2.433,0.057,7.576,0.04,-0.058,0.039,2.204,0.033,180,-1.99416,0.35926,1.83918,0.24182,0.05278,0.02972,1.83998,0.10441,472,94,0.6258503401360545,0.67182,0.26234,1.46035,2.20562,0.30827,0.01713,305.0,2.3208532328435694,0.36085727569446496,21.17391425127782,5.369594563069203,0.5986394557823129,0.4403357989557801,0.12614082172269533,0.3944793352498249,0.11285094517661401,1.7790938156896279,0.4800038631852859
Berkeley_77,110.3601,-3.2359,3.753,0.113,8.884,0.039,-0.175,0.05,0.565,0.05,124,-2.40132,0.69992,2.52337,0.33097,0.01652,0.02732,1.62113,0.11884,306,61,0.3761467889908257,0.69181,0.25332,1.42212,2.55914,0.31373,0.01161,180.0,2.028562689131841,0.24118670546877563,14.246060723678523,2.910557403172418,0.3577981651376147,0.6180468456238756,0.04639878815669918,0.569477217379677,0.0459136243457942,53.740933845575356,11.993403833890346
Berkeley_8,30.3064,75.4811,3.013,0.101,9.527,0.074,-0.175,0.083,2.209,0.1,427,-0.70717,1.43964,1.91695,0.20662,0.01339,0.04307,1.88357,0.10804,1073,214,0.7647058823529411,0.76512,0.25955,0.95756,3.0243,0.08075,0.61944,782.0,2.801168859568043,0.158039848497606,39.919845763071926,5.221144521019843,0.7647058823529411,0.47661318098598365,0.07618148156407269,0.44673289297333674,0.0483432665476215,84.29681100791778,18.10702582670597
Berkeley_81,285.4188,-0.4524,3.096,0.188,8.898,0.058,0.139,0.035,3.15,0.067,341,-2.39233,0.90008,1.4587,0.16056,0.19389,0.02816,2.28795,0.24433,1972,394,0.6991525423728814,0.73394,0.29869,,,,,611.0,2.788523231094955,0.2759977681424232,23.877367010618126,4.272743124574107,0.6949152542372882,0.3985645845458506,0.08463592516694768,0.37041557908477174,0.07843396401995684,33.11414644873592,7.393953159683916
Berkeley_86,305.0847,38.7073,1.637,0.065,6.869,0.082,-0.051,0.063,2.689,0.033,131,-1.14791,0.15685,2.40944,0.49967,-0.00455,0.04096,1.60353,0.06157,585,117,0.6422018348623854,0.77119,0.20521,1.08802,1.56397,0.10696,0.88057,223.0,2.124839109746224,0.30672235258541297,13.03137226472941,3.108020099906938,0.6330275229357798,0.39966299781573406,0.12814365188671978,0.36345811433843594,0.11744058194883071,0.5675574759383141,0.1726472126191226
Berkeley_87,305.3654,37.452,1.665,0.051,6.915,0.05,0.051,0.07,3.971,0.068,259,-1.045,0.18377,1.65649,0.25971,0.15881,0.04677,2.06517,0.10792,1779,355,0.6176470588235294,0.60774,0.25049,,,,,440.0,3.3072072134357655,0.38245098042942466,24.867453210287813,4.976245473254338,0.5931372549019608,0.3650466751384951,0.08014799942307019,0.3337934659652477,0.09355506751301107,0.33065012447953634,0.07633584287163961
Berkeley_94,335.7097,55.8499,3.742,0.284,7.11,0.103,-0.117,0.077,1.982,0.049,95,-1.10759,0.36577,1.45727,0.36526,0.12612,0.10645,1.65209,0.20729,572,114,0.5189873417721519,0.69841,0.26685,,,,,152.0,2.1228406405160642,0.2818261469792694,9.807092991613548,2.18384207741461,0.5063291139240507,0.39139002228308384,0.16087185846179378,0.3652910112375404,0.1607048823033342,1.3135896160001446,0.42733910167804084
Berkeley_96,337.4765,55.3975,3.327,0.376,7.183,0.25,-0.087,0.066,1.878,0.065,89,-1.58953,0.26174,1.78953,0.25695,0.15685,0.034,1.73412,0.11794,424,84,0.5675675675675675,0.6533,0.24225,,,,,146.0,1.0757021830744982,0.24963496344662792,3.9857109010106173,1.442508862725474,0.527027027027027,0.4717739369060934,0.20404982372658198,0.4241286386317429,0.19081254399045658,3.823791518373427,2.60005110553478
Berkeley_97,339.8527,59.0013,2.601,0.124,7.176,0.168,-0.095,0.026,2.614,0.042,111,-1.70858,0.24101,1.74593,0.21252,0.08837,0.0295,1.66986,0.08705,514,102,0.5465116279069767,0.63724,0.25029,,,,,183.0,1.5677424517228045,0.4084720884429118,7.563218473641845,3.049644489801166,0.5116279069767442,0.45088958729062917,0.1873504424224162,0.41424061452826366,0.17647111252279474,1.9828659461958462,1.1079724009474534
Bica_2,308.3173,41.3065,1.588,0.039,6.673,0.045,0.059,0.094,4.486,0.19,220,-0.87171,0.16411,1.76884,0.30475,0.2,0.04978,2.05981,0.11845,2150,430,0.8117647058823529,0.66694,0.22994,,,,,408.0,1.558785969834501,0.1563534029748532,6.887857925612658,1.2443459838532709,0.7647058823529411,0.3658502782417313,0.08615429760686757,0.334749741060332,0.07549298995713727,0.6837790957412361,0.1424061241800829
Biurakan_2,302.3034,35.5033,1.727,0.047,6.907,0.029,0.027,0.061,1.42,0.033,166,-1.5788,0.22044,1.73501,0.29202,-0.00704,0.03576,1.74837,0.08328,627,125,0.6717557251908397,0.66825,0.23242,1.23663,3.46039,0.15697,0.24838,289.0,3.4968046393381633,0.4720331035527424,32.55897934488757,7.34826552554338,0.6641221374045801,0.43217670223179067,0.1251451322684277,0.4010970883214488,0.11345543725100103,0.24793007842722525,0.058353324398190964
Blanco_1,31.7171,-30.0469,0.234,0.0,8.0,0.0,-0.024,0.0,0.01,0.0,569,-2.08456,0.80859,0.01,0.35726,-0.2,0.12344,1.43325,0.13094,338,67,0.18888888888888888,0.66127,0.23038,1.00784,16.46284,0.13353,0.35616,700.0,3.4754416474970746,0.35999856708339456,89.71864012153365,16.534724862092354,0.17037037037037037,0.2817299842067571,0.016844049204349197,0.26124406120477495,0.016178650041554717,1.1145955830866265,0.20541474184044659
Bochum_3,105.8574,-5.0235,2.165,0.038,8.402,0.266,-0.099,0.033,0.735,0.078,99,-1.7499,0.50273,1.58597,0.26301,-0.00076,0.04153,1.53268,0.11564,300,60,0.47560975609756095,0.57139,0.2437,1.24821,1.9141,0.34237,0.00541,155.0,1.5077141937031968,0.2776730306068994,8.226340674354107,2.4168555606002546,0.4024390243902439,0.4165485056814898,0.2084868898539115,0.36379146794041556,0.19538317582348894,30.675617171406557,20.83812642042872
Bochum_4,112.8831,-17.2122,1.263,0.021,8.244,0.224,-0.08,0.049,0.751,0.064,59,-2.14587,0.55939,1.73572,0.32322,-0.03904,0.04679,1.25809,0.0927,93,18,0.3617021276595745,0.45693,0.16492,1.37208,2.35874,0.3053,0.10004,88.0,2.9278506370724857,0.35543366458388825,26.30829335239996,5.425142200440907,0.19148936170212766,0.3817296029241808,0.07008713399186657,0.3183348674238722,0.05739396996590885,6.6666449181955905,3.703153609336087
COIN-Gaia_1,11.9748,66.7863,0.631,0.004,8.296,0.131,0.004,0.097,1.671,0.122,125,-1.60944,0.29456,1.79451,0.28428,-0.12276,0.03333,1.45445,0.05202,266,53,0.5,0.66095,0.24108,1.12402,4.26959,0.18,0.26375,196.0,3.1081257092458303,0.31168058099609264,30.938601693854512,5.581893173269704,0.4722222222222222,0.3669880911386122,0.14171296629036742,0.3259685867475174,0.1203792385147305,6.389977348279943,2.2459354574522874
COIN-Gaia_10,68.3291,40.6105,0.994,0.017,8.168,0.231,-0.082,0.073,1.514,0.172,69,-2.34689,0.28766,2.4028,0.32881,-0.08696,0.02026,1.22143,0.04601,200,40,0.6229508196721312,0.63284,0.17562,1.35231,5.16633,0.25045,0.2161,115.0,2.8569005061607315,0.6206492523794936,21.017764478379682,7.164261297373005,0.6229508196721312,0.35983405568882443,0.14691387020972438,0.3065913435005796,0.15828142882267504,7.005086121063153,4.425445420787813
COIN-Gaia_11,68.0583,39.5164,0.638,0.005,8.753,0.078,-0.001,0.053,1.876,0.053,131,-1.39526,0.44036,1.72419,0.26095,0.01986,0.03695,1.71912,0.09792,332,66,0.6434782608695652,0.67714,0.21103,1.40244,4.16753,0.22839,0.07321,221.0,2.901922717564775,0.4158268525623183,27.41563090080357,6.49231049246743,0.6173913043478261,0.41934506243070374,0.1406745049662423,0.36377369117449765,0.11465682086221887,20.653885044157658,6.138617552123493
COIN-Gaia_12,79.1834,41.7377,0.923,0.007,8.767,0.041,-0.081,0.039,0.516,0.069,132,-1.72536,0.58846,1.64735,0.31092,-0.11233,0.04922,1.36055,0.09508,229,45,0.3063063063063063,0.49465,0.25284,1.30761,6.92534,0.32776,0.00189,187.0,4.871919201470832,0.5737078388161977,63.11276484290964,12.756645935305603,0.24324324324324326,0.4304957750425149,0.04375224607086919,0.38820072130618066,0.04072274613518292,9.265797269380409,2.0670593536995985
COIN-Gaia_13,83.1834,42.0756,0.5,0.001,8.215,0.134,-0.092,0.041,0.393,0.065,285,-1.66123,0.4537,1.27654,0.30255,-0.2,0.04985,1.57566,0.06599,378,75,0.5211864406779662,0.60854,0.2224,1.00969,8.94885,0.1033,0.66203,457.0,8.673642172868067,0.5666339568136564,236.25147559021298,32.94366378651427,0.4915254237288136,0.4792393437975328,0.17125459457811956,0.44814801988237,0.14641716666052038,0.6944251963298648,0.23512758355448335
COIN-Gaia_15,76.1054,35.8234,1.139,0.017,7.986,0.09,-0.012,0.04,1.628,0.055,212,-2.3462,0.51215,1.64557,0.24101,-0.07486,0.0339,1.5698,0.0857,402,80,0.4817073170731707,0.56905,0.26655,1.16935,4.17244,0.227,0.00788,339.0,2.6202825779682213,0.2673675333874255,29.933587914665875,5.464584473713948,0.4451219512195122,0.5010857403731092,0.039017302115054414,0.4719964473785095,0.03880756147733785,3.234753745597078,0.8933568483349033
COIN-Gaia_17,81.2386,37.5253,1.057,0.012,8.125,0.194,-0.142,0.04,1.438,0.06,135,-1.72033,0.36394,1.644,0.26219,-0.07225,0.03611,1.48739,0.06797,264,52,0.4722222222222222,0.56747,0.23176,1.50557,3.6368,0.31308,0.00201,213.0,2.4053422525016828,0.3314234981827037,22.546376255645278,5.161876266203894,0.46296296296296297,0.47720218092576916,0.048038217334177104,0.43063051509745276,0.22122690913036663,5.914571002643629,2.9688434809160205
COIN-Gaia_18,78.4167,35.5141,0.987,0.011,8.275,0.101,-0.093,0.045,1.147,0.08,117,-1.75843,0.39664,2.18469,0.40996,-0.1557,0.03736,1.30373,0.07378,251,50,0.37623762376237624,0.60686,0.23614,1.22702,6.39801,0.32904,0.00398,171.0,4.397901060969792,0.5397388829295815,48.28009238550171,10.10537029119903,0.36633663366336633,0.44233636204974436,0.048203659758765005,0.3870141466633177,0.04794118761871322,3.9015026616963415,1.2207038141155897
COIN-Gaia_19,82.1534,34.3159,1.195,0.016,8.506,0.229,-0.037,0.05,0.956,0.073,121,-2.18168,0.50885,1.39699,0.21304,0.01037,0.03321,1.60428,0.09637,261,52,0.34408602150537637,0.4575,0.25423,1.32095,5.57777,0.16252,0.35627,181.0,3.4452636356035464,0.45950610336381603,34.28705001008257,7.662790447058211,0.3010752688172043,0.37376173048359196,0.04926239064809335,0.3235910946946193,0.04756760342875604,9.35125455109909,5.35545562274545
COIN-Gaia_20,78.6865,31.6605,1.024,0.007,8.254,0.091,-0.128,0.051,1.081,0.081,99,-1.46291,0.34948,1.53854,0.35123,-0.0671,0.04965,1.44569,0.07473,220,44,0.42528735632183906,0.62326,0.2802,1.42196,5.05105,0.31818,0.01106,148.0,3.5533653996722814,1.0148149951179293,33.562757015198144,14.764450882381368,0.39080459770114945,0.5353438616464082,0.05300379739970276,0.48204700615567514,0.05231166153332278,5.347396300070998,2.6055712675855727
COIN-Gaia_21,84.7696,28.392,1.34,0.035,7.238,0.048,-0.029,0.053,1.502,0.038,67,-1.91279,0.37536,1.19995,0.2308,0.06496,0.047,1.58693,0.14224,199,39,0.5283018867924528,0.48856,0.25133,1.38854,3.11702,0.29574,0.13624,109.0,1.6667126386466855,0.5170060932925051,9.025540457974197,4.291635283078193,0.37735849056603776,0.3497192916081577,0.18371113111984813,0.29260474415680165,0.17286276181130547,1.9165792533640298,0.9356261216618137
COIN-Gaia_22,91.0417,31.6005,1.767,0.042,8.322,0.104,-0.067,0.065,1.284,0.052,139,-2.44703,0.66421,1.7033,0.28097,0.00299,0.0379,1.62562,0.13368,297,59,0.36134453781512604,0.57812,0.25362,1.51904,4.45722,0.24519,0.02816,202.0,2.4077372796522862,0.3616497672638013,20.433013977285043,5.0311708989697514,0.36134453781512604,0.46958987936004193,0.04403728966143581,0.4231923588412046,0.04403728966143581,10.272297008933034,3.528251180836323
COIN-Gaia_23,87.4963,27.0675,0.91,0.003,8.329,0.239,-0.068,0.031,0.737,0.057,110,-1.59706,0.57781,1.2278,0.39027,-0.06594,0.07055,1.50856,0.13527,245,49,0.5052631578947369,0.63098,0.25113,0.9917,5.53764,0.14021,0.57856,173.0,4.122150116434666,0.8020643991415299,44.73999271405804,13.803073777703084,0.4842105263157895,0.3870203267790389,0.1587387101736557,0.34392563469884285,0.13889654245429892,4.767646983716074,3.007900933399358
COIN-Gaia_24,90.6866,23.2227,0.953,0.012,8.252,0.154,-0.082,0.029,1.107,0.044,100,-2.01152,0.37897,1.42793,0.17045,-0.00206,0.02809,1.51799,0.07347,185,37,0.4473684210526316,0.48932,0.24922,1.0088,3.81932,0.18788,0.29243,158.0,3.2343897092058276,0.2812103486748571,33.396754624846245,5.488488234611888,0.3684210526315789,0.3941665308142148,0.19753474995150122,0.33996379536436755,0.19231875057420453,5.349284967716465,2.090661096659782
COIN-Gaia_25,91.6047,20.2248,0.787,0.005,8.791,0.049,-0.046,0.047,0.66,0.083,175,-1.62819,0.41977,2.02847,0.29714,-0.09434,0.03385,1.55197,0.06898,311,62,0.38461538461538464,0.63593,0.23492,1.28251,5.26058,0.22775,0.0223,254.0,4.864050912852447,0.3048841108925557,68.5198376971043,9.388935162518065,0.36538461538461536,0.39300284135942165,0.038951514118602565,0.3490920208846173,0.18669316222866966,9.019525161025511,1.6009523924009528
COIN-Gaia_26,83.7951,15.7051,1.309,0.014,8.148,0.089,-0.025,0.041,1.746,0.026,134,-2.03868,0.40051,1.76793,0.29748,-0.00343,0.03354,1.58118,0.09587,352,70,0.3220338983050847,0.5534,0.24522,1.41305,4.07562,0.14927,0.41237,188.0,2.1628527534795814,0.40204350352977897,15.119369943649776,4.475744351956818,0.2711864406779661,0.40178657705293,0.04301439123066887,0.3737789823182513,0.04092617941627837,9.29964363178018,3.3482387969338823
COIN-Gaia_27,85.8209,13.7803,1.057,0.019,8.618,0.219,-0.154,0.072,1.758,0.128,125,-2.54156,0.60082,1.66967,0.25172,0.01452,0.03197,1.71153,0.11955,265,53,0.5523809523809524,0.65473,0.21644,1.51957,6.40259,0.27829,0.01313,203.0,3.634312629144173,0.6746221661411576,40.268377076183405,11.913459372471733,0.5333333333333333,0.541355643628612,0.04852650094120535,0.5011130255464102,0.25350637365060763,10.30471235156349,6.024622026505773
COIN-Gaia_28,96.3387,11.1451,1.49,0.03,7.953,0.126,-0.105,0.019,1.071,0.053,232,-2.15415,0.28661,2.15237,0.25374,-0.08185,0.02182,1.56356,0.05402,388,77,0.3058252427184466,0.62233,0.25717,1.18463,5.58259,0.24418,0.00193,321.0,3.766446568787579,0.482955726397546,50.27937774709561,10.881757211104444,0.2815533980582524,0.41695045931746455,0.03210239712449955,0.3912442483705432,0.03133603357934664,1.7848844490773141,0.6460519490291582
COIN-Gaia_3,18.7223,60.4804,1.151,0.03,8.022,0.205,0.251,0.124,1.97,0.126,120,-2.20322,0.40824,2.15412,0.38049,-0.00599,0.03053,1.62794,0.08735,350,70,0.5981308411214953,0.73969,0.22771,1.47277,2.35497,0.22857,0.08069,197.0,1.688087058808669,0.23303081066131284,10.838161561666475,2.492223879701305,0.5700934579439252,0.2959033400888924,0.11250458833947267,0.26978846856128835,0.10838921750136482,9.706091460602604,5.0962876329990205
COIN-Gaia_30,21.0314,70.5697,0.712,0.004,8.254,0.095,-0.072,0.076,1.683,0.168,113,-1.95107,0.23634,2.03359,0.2098,-0.09577,0.01978,1.44474,0.03929,211,42,0.6804123711340206,0.65177,0.20891,1.39134,2.93855,0.11335,0.83723,195.0,2.0351851503479517,0.20821038988312654,18.33354425579659,3.3533258819964145,0.6391752577319587,0.43916330985766394,0.1384404886297167,0.3889644376605234,0.14507413346389342,9.789343521316544,2.7913270244529103
COIN-Gaia_32,28.2086,63.0391,1.209,0.018,8.211,0.181,-0.121,0.104,1.674,0.08,33,-1.55519,0.50854,1.77451,0.51736,-0.05117,0.05595,1.19559,0.10995,114,22,0.6451612903225806,0.73023,0.20891,1.52712,3.21656,0.61905,0.00289,55.0,2.161973786352317,0.5157930246041645,10.856419718074644,4.023855334653252,0.6451612903225806,0.5027309885625887,0.2859549133697116,0.44474058088622087,0.25551395675239286,14.973156878267522,8.351098533075477
COIN-Gaia_34,31.2625,61.7738,0.969,0.059,7.877,0.618,0.029,0.118,1.938,0.207,28,-2.30543,0.54962,2.02636,0.5213,-0.08499,0.039,0.96022,0.09448,79,15,0.68,0.65369,0.19916,0.98994,1.78406,0.3,0.60742,48.0,3.5727908916925215,0.7195344366488837,25.293008276270513,8.009177244403391,0.64,0.45196117600294794,0.28755521208978285,0.4129716742887997,0.27340811985016095,2.9785130954173726,4.342088829682716
COIN-Gaia_35,33.4909,60.0375,2.423,0.08,7.745,0.513,-0.099,0.046,2.826,0.073,87,-1.63054,0.29214,2.34701,0.42349,0.04082,0.0316,1.53065,0.09137,454,90,0.7435897435897436,0.77883,0.21194,,,,,154.0,2.2028648855641886,0.5805658572118558,11.752041082092529,4.789686466701307,0.717948717948718,0.47774037744087255,0.157136658568607,0.42147449965531325,0.1464204090707678,4.730278369410033,5.910770217236823
COIN-Gaia_37,44.9544,58.4316,0.966,0.012,8.037,0.062,0.046,0.064,1.962,0.053,54,-1.9023,0.45844,2.0016,0.51093,-0.0096,0.04066,1.38256,0.11449,150,30,0.6595744680851063,0.7761,0.21794,0.88354,5.24077,0.27778,0.29844,92.0,10.07535916499469,0.8988004702635004,136.54426308705573,22.809662903901536,0.6595744680851063,0.42185404895538453,0.20792552237810344,0.3776435492064203,0.18893380112728045,0.7974923799172527,0.17524168982724836
COIN-Gaia_7,33.7099,58.4479,1.349,0.033,8.031,0.069,0.002,0.067,1.718,0.126,116,-2.72218,0.60229,1.47558,0.30088,-0.00711,0.03571,1.49536,0.11302,254,50,0.40625,0.64622,0.25338,1.25411,4.50555,0.34286,0.00151,175.0,3.578834285991,0.49633563319122775,35.85949205047042,8.252657728236526,0.40625,0.3679635671583437,0.19602324844847274,0.3282438297156448,0.1488119640722535,2.994993378126105,0.8375608568560344
COIN-Gaia_9,47.7383,47.9713,0.848,0.007,8.274,0.195,0.0,0.042,1.222,0.053,77,-1.93901,0.58437,1.59467,0.43241,-0.10021,0.04819,1.19716,0.08212,162,32,0.4142857142857143,0.6325,0.25042,0.69086,5.37712,0.15306,0.74232,113.0,3.9606962512866013,0.5896942542223407,37.62997459064306,9.189020713858906,0.4142857142857143,0.4543021711172687,0.05887675520277079,0.39772213325169703,0.05887675520277079,4.994201663028944,2.5525963793027766
Collinder_115,101.6642,1.7718,1.852,0.06,8.149,0.109,-0.088,0.055,1.153,0.056,406,-2.23975,0.34257,2.20562,0.22917,-0.04953,0.02197,1.87564,0.06413,824,164,0.5189504373177842,0.63038,0.23341,1.28582,4.14297,0.19331,0.00092,647.0,3.037279463646657,0.28140808086061764,44.00549600966825,7.521949808755365,0.4606413994169096,0.33573031198214176,0.0686065935247557,0.3116849968700276,0.060443562892025335,3.2025290616250377,0.972481149968199
Collinder_140,110.9439,-31.9954,0.378,0.01,7.62,0.042,-0.005,0.028,0.194,0.055,276,-1.32664,0.33027,0.48668,0.46019,-0.2,0.1112,1.50958,0.08434,308,61,0.2591093117408907,0.61132,0.24373,1.22836,5.84487,0.24174,0.01011,369.0,3.884731833882899,0.5029499161413155,66.05500631519732,14.399503312553202,0.23481781376518218,0.62390756903659,0.027878544876179755,0.5961988333194834,0.02697115028671098,0.6310943056778213,0.15050418564455587
Collinder_185,125.8276,-36.3682,1.442,0.026,8.036,0.061,-0.031,0.052,0.757,0.056,93,-1.43598,0.38747,1.97545,0.35947,-0.07258,0.0418,1.42021,0.09156,245,49,0.4230769230769231,0.54307,0.25624,1.4559,3.25442,0.28711,0.03384,141.0,2.667587776747127,0.44053973722266637,19.945677352850616,5.3283048954453465,0.358974358974359,0.34348209309997635,0.16741957185618944,0.3020946001187176,0.16118099538192257,5.446922681027895,1.643965623491112
Collinder_205,135.0655,-48.9915,1.65,0.057,6.788,0.05,0.024,0.07,2.561,0.094,87,-1.23692,0.19322,1.55575,0.27767,0.08904,0.04414,1.62848,0.08378,355,71,0.6666666666666666,0.74714,0.25106,,,0.33254,0.18853,150.0,1.3826632962367988,0.21411351962506545,6.4784787889984,1.6383733690239648,0.6388888888888888,0.3707537242920942,0.13605300346955382,0.3345046807906769,0.13179434086986572,0.947385991611288,0.2632480493359696
